,gw,manager,entry,points,picks
3157,12,Nico Celento,9,35.0,"(('Pickford', '2'), ('Tarkowski', '1'), ('Trippier', '1'), ('Cash', '2'), ('Boly', '1'), ('A.Doucoure', '11'), ('Martinelli', '3'), ('Garnacho', '6'), ('B.Fernandes', '3'), ('J.Alvarez', '5'), ('Ferguson', '0'))"
3158,12,ialreadywonbruv,11,34.5,"(('Raya', '3'), ('Trippier', '1'), ('White', '0'), ('Digne', '2'), ('Son', '2'), ('Saka', '5'), ('Almirón', '1'), ('B.Fernandes', '6'), ('Edouard', '6'), ('Antonio', '1'), ('J.Alvarez', '7.5'))"
3159,12,tt.nkosi,1,34.0,"(('Martinez', '3'), ('James', '4'), ('White', '0'), ('Trippier', '1'), ('Son', '4'), ('Saka', '5'), ('Sterling', '6'), ('B.Fernandes', '3'), ('Gordon', '2'), ('Wilson', '0'), ('Watkins', '6'))"
3160,12,enricocelento,9,33.5,"(('Pope', '4'), ('Pedro Porro', '5'), ('Trippier', '1.5'), ('Walker', '0'), ('Doku', '0'), ('Bowen', '8'), ('Saka', '5'), ('Son', '4'), ('Watkins', '6'), ('Isak', '0'), ('Ferguson', '0'))"
3161,12,enricocelento,11,32.0,"(('Johnstone', '1'), ('Trippier', '1'), ('Pedro Porro', '5'), ('Zinchenko', '10'), ('Son', '2'), ('Maddison', '0'), ('Saka', '10'), ('Ødegaard', '0'), ('B.Fernandes', '3'), ('Isak', '0'), ('Wilson', '0'))"
3162,12,ialreadywonbruv,3,31.0,"(('Onana', '8'), ('Coufal', '0'), ('Livramento', '0'), ('White', '0'), ('Adingra', '9'), ('Douglas Luiz', '3'), ('Hee Chan', '2'), ('Joelinton', '2'), ('Mbeumo', '2'), ('Ferguson', '0'), ('J.Alvarez', '5'))"
3163,12,rich,1,31.0,"(('Ederson M.', '2'), ('Aké', '0'), ('Walker', '0'), ('Gabriel', '2'), ('Salah', '16'), ('Longstaff', '2'), ('Diogo J.', '8'), ('Ødegaard', '0'), ('Nketiah', '1'), ('Wilson', '0'), ('Isak', '0'))"
3164,12,SPE007,3,31.0,"(('Vicario', '1'), ('White', '0'), ('Dalot', '6'), ('Saliba', '9'), ('Son', '2'), ('Kulusevski', '3'), ('Mitoma', '1'), ('B.Fernandes', '6'), ('Rice', '2'), ('João Pedro', '1'), ('Ferguson', '0'))"
3165,12,chiefmatt,6,30.5,"(('Raya', '3'), ('Mitchell', '1'), ('Trippier', '1'), ('White', '0'), ('Son', '2'), ('Saka', '5'), ('Rashford', '3'), ('B.Fernandes', '6'), ('Wilson', '0'), ('Højlund', '2'), ('Darwin', '7.5'))"
3166,12,enricocelento,12,30.0,"(('Johnstone', '1'), ('Trippier', '1'), ('Pedro Porro', '5'), ('Zinchenko', '10'), ('Son', '2'), ('Maddison', '0'), ('Saka', '5'), ('Ødegaard', '0'), ('B.Fernandes', '6'), ('Isak', '0'), ('Wilson', '0'))"
3167,12,SPE007,1,30.0,"(('Vicario', '1'), ('White', '0'), ('Dalot', '6'), ('Saliba', '9'), ('Son', '4'), ('Rice', '2'), ('Mitoma', '1'), ('B.Fernandes', '3'), ('Kulusevski', '3'), ('Ferguson', '0'), ('João Pedro', '1'))"
3168,12,SPE007,4,29.0,"(('Vicario', '1'), ('White', '0'), ('Saliba', '9'), ('Dalot', '6'), ('Son', '2'), ('Mitoma', '2'), ('B.Fernandes', '3'), ('Rice', '3'), ('Kulusevski', '2'), ('Ferguson', '0'), ('João Pedro', '1'))"
3169,12,Nico Celento,7,28.0,"(('Steele', '2'), ('Virgil', '6'), ('Davies', '1'), ('Boly', '1'), ('Dier', '1'), ('Aina', '4'), ('Son', '3'), ('Luis Díaz', '1'), ('Almirón', '1'), ('McTominay', '6'), ('Calvert-Lewin', '2'))"
3170,12,CR7FC,4,27.5,"(('Raya', '3'), ('Trippier', '1'), ('White', '0'), ('Pedro Porro', '5'), ('Gordon', '2'), ('Son', '2'), ('Mitoma', '1'), ('B.Fernandes', '3'), ('Szoboszlai', '4.5'), ('Watkins', '6'), ('Wilson', '0'))"
3171,12,enricocelento,5,26.0,"(('Vicario', '1'), ('Trippier', '2'), ('White', '0'), ('Van de Ven', '0'), ('Mitoma', '1'), ('Son', '2'), ('Salah', '16'), ('Gordon', '3'), ('Nketiah', '1'), ('Ferguson', '0'), ('Wilson', '0'))"
3172,12,mathembi39,1,23.0,"(('Pickford', '3'), ('Walker', '0'), ('Pedro Porro', '5'), ('Dunk', '0'), ('Luis Díaz', '1'), ('March', '0'), ('Rodrigo', '6'), ('Doku', '0'), ('Gordon', '2'), ('Watkins', '6'), ('Wilson', '0'))"
3173,12,ialreadywonbruv,5,22.5,"(('Martinez', '3'), ('Trippier', '1'), ('Andersen', '1'), ('Gvardiol', '0'), ('Rúben', '0'), ('E.Royal', '0'), ('Foden', '2'), ('Kudus', '1'), ('Ansu Fati', '3'), ('Son', '4'), ('Darwin', '7.5'))"
3174,12,Millanho,1,22.5,"(('Areola', '2'), ('Mitchell', '1'), ('Coufal', '0'), ('Trippier', '1'), ('Son', '2'), ('Kudus', '1'), ('Mitoma', '1'), ('B.Fernandes', '3'), ('Nketiah', '1.5'), ('Højlund', '4'), ('Watkins', '6'))"
3175,12,ialreadywonbruv,8,22.0,"(('Steele', '2'), ('Toffolo', '1'), ('Gabriel', '2'), ('Akanji', '6'), ('Gomez', '0'), ('Ødegaard', '0'), ('Bentancur', '0'), ('Grealish', '0'), ('Bailey', '6'), ('Luis Díaz', '1'), ('Gakpo', '4'))"
3176,12,loother,3,21.5,"(('Johnstone', '1'), ('Trippier', '1'), ('Walker', '0'), ('Alexander-Arnold', '7'), ('Ødegaard', '0'), ('Hee Chan', '2'), ('Maddison', '0'), ('Son', '4'), ('Nketiah', '1.5'), ('Cunha', '5'), ('Ings', '0'))"
3177,12,enricocelento,3,16.0,"(('Raya', '3'), ('Trippier', '1'), ('White', '0'), ('Cash', '2'), ('Mitoma', '1'), ('B.Fernandes', '6'), ('Maddison', '0'), ('Gordon', '2'), ('Nketiah', '1'), ('Ferguson', '0'), ('Wilson', '0'))"
3178,12,enricocelento,1,14.0,"(('Raya', '3'), ('Trippier', '1'), ('White', '0'), ('Cash', '2'), ('Mitoma', '1'), ('B.Fernandes', '3'), ('Maddison', '0'), ('Gordon', '2'), ('Nketiah', '2'), ('Ferguson', '0'), ('Wilson', '0'))"
3179,13,CR7FC,6,72.0,"(('Onana', '9'), ('Saliba', '6'), ('Cash', '0'), ('Dalot', '12'), ('Son', '2'), ('Saka', '8'), ('Gordon', '13'), ('B.Fernandes', '12'), ('Martinelli', '3'), ('Watkins', '5'), ('Solanke', '2'))"
3180,13,onkgo39,1,72.0,"(('Onana', '9'), ('Saliba', '6'), ('Trippier', '1'), ('Mitchell', '1'), ('Zinchenko', '9'), ('Douglas Luiz', '7'), ('Sterling', '6'), ('B.Fernandes', '6'), ('Mitoma', '0'), ('João Pedro', '13'), ('Haaland', '14'))"
3181,13,PèdroTop51,1,72.0,"(('Areola', '3'), ('Dalot', '18'), ('Lindelof', '6'), ('Trippier', '1'), ('Cash', '0'), ('Saka', '16'), ('Son', '2'), ('Sterling', '6'), ('Mitoma', '0'), ('João Pedro', '13'), ('Haaland', '7'))"
3182,13,7490footballer,1,71.5,"(('Onana', '9'), ('Maguire', '6'), ('Pedro Porro', '5'), ('Saliba', '6'), ('Doku', '5'), ('Saka', '16'), ('Salah', '5'), ('Palmer', '2'), ('Awoniyi', '0'), ('Haaland', '10.5'), ('Cunha', '7'))"
3183,13,Super 7,3,71.0,"(('Onana', '9'), ('Trippier', '1'), ('Saliba', '6'), ('Kilman', '1'), ('Saka', '8'), ('Kudus', '15'), ('Doku', '5'), ('Souček', '8'), ('Haaland', '14'), ('N.Jackson', '2'), ('Solanke', '2'))"
3184,13,ialreadywonbruv,13,67.0,"(('Pope', '3'), ('White', '1'), ('Pedro Porro', '5'), ('Trippier', '1'), ('Willian', '15'), ('B.Fernandes', '12'), ('Rashford', '8'), ('Hee Chan', '7'), ('Norwood', '1'), ('Isak', '12'), ('Raúl', '2'))"
3185,13,@s1qham0,1,66.5,"(('Ramsdale', '6'), ('Trippier', '1'), ('Saliba', '6'), ('Cash', '0'), ('Estupiñan', '0'), ('Diaby', '1'), ('Saka', '16'), ('B.Fernandes', '6'), ('Kudus', '10'), ('Watkins', '7.5'), ('João Pedro', '13'))"
3186,13,saka,2,66.0,"(('A.Becker', '3'), ('Saliba', '6'), ('Trippier', '1'), ('Alexander-Arnold', '8'), ('Salah', '5'), ('Saka', '8'), ('B.Fernandes', '12'), ('Kulusevski', '3'), ('João Pedro', '13'), ('Semenyo', '5'), ('J.Alvarez', '2'))"
3187,13,HalaMadrid,1,65.5,"(('Areola', '3'), ('Senesi', '2'), ('Maguire', '6'), ('Mitchell', '1'), ('Salah', '5'), ('Kudus', '10'), ('Eze', '1'), ('Bowen', '0'), ('Martial', '22'), ('Haaland', '10.5'), ('Watkins', '5'))"
3188,13,CR7FC,5,65.0,"(('Areola', '3'), ('Saliba', '6'), ('Cash', '0'), ('Dalot', '12'), ('Son', '2'), ('Saka', '8'), ('Gordon', '13'), ('B.Fernandes', '6'), ('Watkins', '10'), ('Solanke', '2'), ('J.Alvarez', '3'))"
3189,13,JamieWagner,1,64.5,"(('Neto', '2'), ('Mitchell', '1'), ('Gabriel', '6'), ('Wan-Bissaka', '1'), ('Salah', '7.5'), ('Hee Chan', '7'), ('B.Fernandes', '6'), ('Souček', '8'), ('Eze', '1'), ('Haaland', '14'), ('Martial', '11'))"
3190,13,zbongo,2,64.0,"(('Onana', '9'), ('Maguire', '6'), ('Andersen', '1'), ('Pedro Porro', '5'), ('Dalot', '12'), ('Salah', '5'), ('Son', '2'), ('Sterling', '12'), ('Haaland', '7'), ('Solanke', '3'), ('Edouard', '2'))"
3191,13,brandonsolomon,1,63.5,"(('José Sá', '2'), ('Saliba', '6'), ('Dalot', '12'), ('Gabriel', '6'), ('Salah', '5'), ('Bowen', '0'), ('B.Fernandes', '12'), ('McTominay', '3'), ('J.Alvarez', '2'), ('Haaland', '10.5'), ('Ogbene', '5'))"
3192,13,imokstopasking,1,63.0,"(('Areola', '3'), ('Coufal', '1'), ('Andersen', '1'), ('Saliba', '6'), ('Dalot', '12'), ('Saka', '16'), ('B.Fernandes', '6'), ('Sterling', '6'), ('Solanke', '2'), ('N.Jackson', '3'), ('Haaland', '7'))"
3193,13,CR7FC,1,61.5,"(('Onana', '9'), ('Mitchell', '1'), ('Andersen', '1'), ('Zinchenko', '9'), ('Salah', '7.5'), ('Saka', '8'), ('Hee Chan', '7'), ('Ward-Prowse', '2'), ('Eze', '1'), ('Haaland', '14'), ('Solanke', '2'))"
3194,13,tailorizz,1,61.0,"(('A.Becker', '3'), ('Trippier', '1'), ('Saliba', '6'), ('Pedro Porro', '5'), ('Gibbs-White', '12'), ('Son', '2'), ('Saka', '8'), ('Sterling', '9'), ('Haaland', '14'), ('Shoretire', '0'), ('Nketiah', '1'))"
3195,13,Dream league Soccer 23/24,1,59.5,"(('Leno', '2'), ('Andersen', '1'), ('Guéhi', '1'), ('Saliba', '6'), ('Saka', '8'), ('Kudus', '10'), ('B.Fernandes', '12'), ('Palmer', '2'), ('Haaland', '10.5'), ('Watkins', '5'), ('Solanke', '2'))"
3196,13,ebiakes,2,59.5,"(('Johnstone', '1'), ('Mitchell', '1'), ('Saliba', '6'), ('Cash', '0'), ('Dalot', '12'), ('Salah', '7.5'), ('Saka', '8'), ('Sterling', '6'), ('Haaland', '14'), ('N.Jackson', '2'), ('Edouard', '2'))"
3197,13,Cash11,1,59.0,"(('Ramsdale', '6'), ('Trippier', '1'), ('Zouma', '2'), ('Zinchenko', '9'), ('Hee Chan', '7'), ('Rodrigo', '2'), ('Bernardo', '1'), ('Mitoma', '0'), ('Saka', '12'), ('Watkins', '5'), ('Haaland', '14'))"
3198,13,loother,1,58.5,"(('A.Becker', '3'), ('Zinchenko', '9'), ('T.Silva', '0'), ('Aké', '7'), ('Salah', '7.5'), ('Sterling', '6'), ('Foden', '2'), ('Eze', '1'), ('Elanga', '7'), ('Haaland', '14'), ('N.Jackson', '2'))"
3199,13,bossnate,1,58.0,"(('Johnstone', '1'), ('Saliba', '6'), ('Dalot', '12'), ('Castagne', '1'), ('Saka', '8'), ('B.Fernandes', '6'), ('Eze', '2'), ('Kudus', '10'), ('Haaland', '7'), ('Solanke', '3'), ('Edouard', '2'))"
3200,13,chiefmatt,3,58.0,"(('Onana', '9'), ('Trippier', '1'), ('Maguire', '6'), ('Lindelof', '6'), ('Adingra', '1'), ('Gordon', '13'), ('Salah', '10'), ('Son', '3'), ('Solanke', '2'), ('J.Alvarez', '2'), ('Watkins', '5'))"
3201,13,mafiafam,4,58.0,"(('Ramsdale', '6'), ('Guéhi', '1'), ('Dalot', '12'), ('James', '-3'), ('Salah', '10'), ('Gordon', '13'), ('Hee Chan', '7'), ('Johnson', '2'), ('Gallagher', '2'), ('Watkins', '5'), ('J.Alvarez', '3'))"
3202,13,nitrotayzer,1,58.0,"(('Onana', '9'), ('Gabriel', '6'), ('Saliba', '6'), ('Virgil', '2'), ('B.Fernandes', '9'), ('Rashford', '8'), ('Salah', '10'), ('Bowen', '0'), ('Doku', '5'), ('Darwin', '1'), ('Ings', '2'))"
3203,13,qinzlo7,1,58.0,"(('Onana', '9'), ('White', '1'), ('Estupiñan', '0'), ('Pedro Porro', '5'), ('Saka', '16'), ('B.Fernandes', '9'), ('Kulusevski', '2'), ('Gross', '9'), ('Ansu Fati', '1'), ('Darwin', '1'), ('Watkins', '5'))"
3204,13,dutoitboss,1,57.5,"(('Johnstone', '1'), ('Pedro Porro', '5'), ('Dalot', '12'), ('Coufal', '1'), ('Saliba', '6'), ('Son', '4'), ('Foden', '2'), ('B.Fernandes', '6'), ('Saka', '8'), ('Edouard', '2'), ('Haaland', '10.5'))"
3205,13,mavrosp,1,57.5,"(('Johnstone', '1'), ('Van Hecke', '1'), ('Coufal', '1'), ('Dalot', '12'), ('Salah', '10'), ('Bowen', '0'), ('Gordon', '13'), ('Mbeumo', '2'), ('Haaland', '10.5'), ('Watkins', '5'), ('Edouard', '2'))"
3206,13,notyours,1,57.5,"(('Areola', '3'), ('Mitchell', '1'), ('Gabriel', '6'), ('Coufal', '1.5'), ('Diaby', '1'), ('Kudus', '10'), ('Gordon', '13'), ('Salah', '5'), ('Eze', '1'), ('G.Jesus', '2'), ('Haaland', '14'))"
3207,13,maggy7,1,57.0,"(('Johnstone', '1'), ('Andersen', '1'), ('Guéhi', '1'), ('Maguire', '6'), ('Gross', '9'), ('Mitoma', '0'), ('Trossard', '3'), ('Saka', '12'), ('B.Fernandes', '12'), ('Watkins', '5'), ('Haaland', '7'))"
3208,13,chiefmatt,2,56.5,"(('José Sá', '2'), ('Saliba', '6'), ('Gabriel', '6'), ('Aït-Nouri', '1'), ('Salah', '7.5'), ('Diaby', '1'), ('Hee Chan', '7'), ('Olise', '10'), ('Haaland', '7'), ('Edouard', '4'), ('Watkins', '5'))"
3209,13,HalaMadrid,3,56.5,"(('Areola', '3'), ('Senesi', '2'), ('Ward', '4'), ('Mitchell', '1'), ('Salah', '5'), ('Kudus', '10'), ('Mbeumo', '2'), ('B.Fernandes', '12'), ('Wood', '2'), ('Haaland', '10.5'), ('Watkins', '5'))"
3210,13,jj98,3,56.5,"(('Onana', '9'), ('Wan-Bissaka', '1'), ('Andersen', '1'), ('N.Aguerd', '1'), ('Salah', '7.5'), ('Ward-Prowse', '2'), ('Mbeumo', '2'), ('Gordon', '13'), ('Eze', '1'), ('Haaland', '14'), ('Watkins', '5'))"
3211,13,MESSITHEGOAT,17,56.5,"(('Areola', '3'), ('Kelly', '1'), ('Smith', '5'), ('Coufal', '1'), ('Sterling', '12'), ('Ward-Prowse', '2'), ('Salah', '5'), ('Son', '2'), ('Gordon', '13'), ('Solanke', '2'), ('Haaland', '10.5'))"
3212,13,teamsweat,1,56.5,"(('Ramsdale', '6'), ('Guéhi', '1'), ('Akanji', '2'), ('Dalot', '12'), ('Bowen', '0'), ('Hee Chan', '7'), ('B.Fernandes', '6'), ('Saka', '8'), ('Eze', '2'), ('Haaland', '10.5'), ('Solanke', '2'))"
3213,13,CR7FC,7,56.0,"(('Onana', '9'), ('Saliba', '6'), ('Cash', '0'), ('Dalot', '12'), ('Son', '4'), ('Saka', '8'), ('Kulusevski', '3'), ('Salah', '5'), ('Watkins', '5'), ('Solanke', '2'), ('Edouard', '2'))"
3214,13,jordandirkse27,2,56.0,"(('Johnstone', '1'), ('Saliba', '6'), ('Mitchell', '1'), ('Maguire', '6'), ('Mbeumo', '2'), ('Saka', '8'), ('Sterling', '9'), ('Palmer', '2'), ('Ward-Prowse', '2'), ('Haaland', '14'), ('Watkins', '5'))"
3215,13,Mr.2,5,56.0,"(('Areola', '3'), ('Alexander-Arnold', '8'), ('Dalot', '12'), ('Zouma', '2'), ('Sterling', '6'), ('B.Fernandes', '12'), ('Elanga', '7'), ('Trossard', '3'), ('Eze', '1'), ('J.Alvarez', '2'), ('Højlund', '0'))"
3216,13,taurincraze,1,56.0,"(('Onana', '9'), ('Guéhi', '1'), ('Dalot', '12'), ('Zinchenko', '9'), ('Doku', '5'), ('Bowen', '0'), ('Hee Chan', '7'), ('Trossard', '3'), ('Eze', '1'), ('Solanke', '4'), ('Watkins', '5'))"
3217,13,CFCJaiennn,2,55.5,"(('Areola', '3'), ('Andersen', '1'), ('Ream', '0'), ('Saliba', '6'), ('Mbeumo', '2'), ('Saka', '8'), ('Son', '4'), ('Gross', '9'), ('Kudus', '10'), ('Haaland', '10.5'), ('Solanke', '2'))"
3218,13,jordandirkse27,1,55.5,"(('Areola', '3'), ('Guéhi', '1'), ('Zouma', '2'), ('Zinchenko', '9'), ('Salah', '7.5'), ('Diaby', '1'), ('Palmer', '2'), ('Kudus', '10'), ('Adingra', '1'), ('Haaland', '14'), ('Watkins', '5'))"
3219,13,luyanda56,3,55.5,"(('Martinez', '4'), ('Saliba', '6'), ('Trippier', '2'), ('Virgil', '2'), ('Saka', '8'), ('Ward-Prowse', '2'), ('Bernardo', '1'), ('Kudus', '10'), ('Souček', '8'), ('Haaland', '10.5'), ('J.Alvarez', '2'))"
3220,13,steezy_striker,1,55.5,"(('Areola', '3'), ('Trippier', '1'), ('Dalot', '12'), ('Mitchell', '1'), ('Ward-Prowse', '2'), ('Rashford', '8'), ('Saka', '8'), ('Eze', '1'), ('Haaland', '10.5'), ('Solanke', '4'), ('Watkins', '5'))"
3221,13,quwenafc,1,55.0,"(('Johnstone', '1'), ('Andersen', '1'), ('Aït-Nouri', '1'), ('Coufal', '1'), ('Salah', '5'), ('Eze', '1'), ('Kudus', '10'), ('Elanga', '7'), ('Saka', '12'), ('Solanke', '2'), ('Haaland', '14'))"
3222,13,RickC1-37,1,55.0,"(('Areola', '3'), ('Saliba', '6'), ('Pedro Porro', '5'), ('Guéhi', '1'), ('Salah', '5'), ('Son', '3'), ('Bernardo', '1'), ('Ward-Prowse', '2'), ('Haaland', '14'), ('João Pedro', '13'), ('Wissa', '2'))"
3223,13,---3li,1,54.5,"(('Leno', '2'), ('Dalot', '12'), ('N.Aguerd', '1'), ('Castagne', '1'), ('Salah', '5'), ('Son', '4'), ('Trossard', '3'), ('Eze', '1'), ('Kudus', '10'), ('Haaland', '10.5'), ('Morris', '5'))"
3224,13,Cape Town Fc,1,54.5,"(('Onana', '9'), ('Mitchell', '1'), ('Akanji', '2'), ('Mykolenko', '1'), ('Salah', '5'), ('Saka', '8'), ('Sterling', '6'), ('Mario Jr.', '1.5'), ('Doku', '5'), ('Haaland', '14'), ('Solanke', '2'))"
3225,13,ialreadywonbruv,3,54.5,"(('Neto', '2'), ('Mykolenko', '1'), ('Tarkowski', '1'), ('Zinchenko', '9'), ('Saka', '16'), ('Douglas Luiz', '7'), ('Bailey', '1.5'), ('Mario Jr.', '1'), ('Elanga', '7'), ('Haaland', '7'), ('Wissa', '2'))"
3226,13,loother,2,54.5,"(('Ederson M.', '2'), ('Zinchenko', '9'), ('T.Silva', '0'), ('Aké', '7'), ('Pedro Porro', '5'), ('Patterson', '1'), ('Salah', '7.5'), ('Sterling', '6'), ('Haaland', '14'), ('Nketiah', '1'), ('N.Jackson', '2'))"
3227,13,veeeezo,1,54.5,"(('Ramsdale', '6'), ('Guéhi', '1'), ('Dier', '0'), ('Gabriel', '6'), ('McTominay', '3'), ('Rodrigo', '2'), ('B.Fernandes', '6'), ('Saka', '8'), ('Salah', '10'), ('Haaland', '10.5'), ('N.Jackson', '2'))"
3228,13,Zidanes team,1,54.5,"(('Johnstone', '1'), ('Andersen', '1'), ('Saliba', '6'), ('Zouma', '2'), ('Martinelli', '2'), ('Bernardo', '1'), ('B.Fernandes', '12'), ('Gordon', '13'), ('Solanke', '2'), ('Watkins', '7.5'), ('Haaland', '7'))"
3229,13,Bhungane💙❤️🙌,1,54.0,"(('Martinez', '4'), ('T.Silva', '0'), ('Zinchenko', '9'), ('Andersen', '1'), ('Salah', '10'), ('B.Fernandes', '6'), ('Saka', '8'), ('Sterling', '6'), ('Solanke', '3'), ('Watkins', '5'), ('Edouard', '2'))"
3230,13,*chosen1#,4,54.0,"(('Areola', '3'), ('Saliba', '6'), ('Mitchell', '1'), ('Maguire', '6'), ('Salah', '5'), ('Saka', '16'), ('Palmer', '3'), ('Szoboszlai', '2'), ('Boubacar Traore', '0'), ('Watkins', '5'), ('Haaland', '7'))"
3231,13,its_jivi_,2,54.0,"(('Areola', '3'), ('Dalot', '12'), ('Pedro Porro', '5'), ('Mitchell', '1'), ('Son', '2'), ('Saka', '12'), ('Bernardo', '1'), ('Doku', '10'), ('Diogo J.', '1'), ('N.Jackson', '2'), ('Watkins', '5'))"
3232,13,saka,1,54.0,"(('Areola', '3'), ('Saliba', '6'), ('Alexander-Arnold', '8'), ('Trippier', '1'), ('Salah', '10'), ('Palmer', '2'), ('B.Fernandes', '6'), ('Saka', '12'), ('Ward-Prowse', '2'), ('J.Alvarez', '2'), ('Solanke', '2'))"
3233,13,Cape Town Fc,2,53.5,"(('Areola', '3'), ('Saliba', '6'), ('Dalot', '12'), ('Virgil', '2'), ('Souček', '8'), ('Salah', '10'), ('Bernardo', '1.5'), ('A.Doucoure', '1'), ('N.Jackson', '2'), ('Nketiah', '1'), ('Haaland', '7'))"
3234,13,MESSITHEGOAT,8,53.5,"(('Areola', '3'), ('Coufal', '1'), ('Ward', '4'), ('Guéhi', '1'), ('Saka', '8'), ('Son', '4'), ('Salah', '5'), ('Kudus', '10'), ('Haaland', '10.5'), ('Edouard', '2'), ('Semenyo', '5'))"
3235,13,MESSITHEGOAT,11,53.5,"(('Areola', '3'), ('Coufal', '1'), ('Ward', '4'), ('Mitchell', '1'), ('Rashford', '8'), ('Kudus', '10'), ('Salah', '5'), ('Palmer', '2'), ('Watkins', '5'), ('Edouard', '4'), ('Haaland', '10.5'))"
3236,13,capes29,1,53.0,"(('Neto', '2'), ('Zinchenko', '9'), ('Saliba', '6'), ('Coufal', '1'), ('Saka', '16'), ('Hee Chan', '7'), ('McTominay', '3'), ('Neto', '0'), ('Solanke', '2'), ('Wilson', '0'), ('Cunha', '7'))"
3237,13,CR7FC,3,53.0,"(('Areola', '3'), ('Andersen', '1'), ('Mitchell', '1'), ('Dalot', '12'), ('Coufal', '1'), ('Emerson', '2'), ('Salah', '5'), ('Son', '2'), ('Saka', '16'), ('Edouard', '3'), ('Haaland', '7'))"
3238,13,eksteenvd@yahoo.com,3,53.0,"(('Ramsdale', '6'), ('Pedro Porro', '5'), ('Andersen', '1'), ('Saliba', '6'), ('Walker', '2'), ('Salah', '5'), ('Son', '4'), ('Bowen', '0'), ('Saka', '8'), ('Gordon', '13'), ('Edouard', '3'))"
3239,13,flora12,1,53.0,"(('Johnstone', '1'), ('Saliba', '6'), ('Trippier', '1'), ('Mitchell', '1'), ('Salah', '10'), ('Saka', '8'), ('Ward-Prowse', '2'), ('Kudus', '10'), ('B.Fernandes', '9'), ('Awoniyi', '0'), ('Watkins', '5'))"
3240,13,mafiafam,1,53.0,"(('Ramsdale', '6'), ('Trippier', '1'), ('Pedro Porro', '5'), ('Emerson', '2'), ('Salah', '5'), ('Sterling', '12'), ('Doku', '5'), ('Martinelli', '2'), ('Kudus', '10'), ('J.Alvarez', '3'), ('Edouard', '2'))"
3241,13,Super 7,1,53.0,"(('Ramsdale', '6'), ('Andersen', '1'), ('Zinchenko', '9'), ('Dalot', '12'), ('Adingra', '1'), ('Ward-Prowse', '2'), ('Son', '3'), ('Saka', '8'), ('Solanke', '4'), ('Watkins', '5'), ('J.Alvarez', '2'))"
3242,13,takeadunk,1,53.0,"(('Areola', '3'), ('Mitchell', '1'), ('Saliba', '6'), ('James', '-3'), ('Sterling', '6'), ('Hee Chan', '7'), ('B.Fernandes', '12'), ('Saka', '12'), ('Watkins', '5'), ('Solanke', '2'), ('Edouard', '2'))"
3243,13,Zafa Izinja FC,1,53.0,"(('Ramsdale', '6'), ('Coufal', '1'), ('Andersen', '1'), ('Dalot', '12'), ('Salah', '10'), ('Son', '2'), ('Bowen', '0'), ('Saka', '12'), ('B.Fernandes', '6'), ('J.Alvarez', '2'), ('Nketiah', '1'))"
3244,13,DokotelaVuyo,5,52.5,"(('Turner', '0'), ('Zouma', '2'), ('Andersen', '1'), ('Trippier', '1'), ('Alexander-Arnold', '8'), ('Doku', '7.5'), ('Saka', '16'), ('B.Fernandes', '6'), ('Rodrigo', '2'), ('Martinelli', '2'), ('Haaland', '7'))"
3245,13,guluva10x,1,52.5,"(('Rodák', '0'), ('Zinchenko', '9'), ('Trippier', '1'), ('Andersen', '1'), ('Salah', '7.5'), ('Hee Chan', '7'), ('Eze', '1'), ('Palmer', '2'), ('Saka', '8'), ('Haaland', '14'), ('Solanke', '2'))"
3246,13,keaselebano125,1,52.5,"(('Johnstone', '1'), ('Mitchell', '1'), ('Dalot', '12'), ('Coufal', '1'), ('Son', '2'), ('Foden', '2'), ('Saka', '8'), ('Mbeumo', '2'), ('Doku', '7.5'), ('Haaland', '14'), ('Solanke', '2'))"
3247,13,lino,1,52.5,"(('Ramsdale', '6'), ('Aït-Nouri', '1'), ('Lindelof', '6'), ('Maguire', '6'), ('Sarr', '0'), ('B.Fernandes', '6'), ('Rodrigo', '2'), ('Salah', '7.5'), ('Son', '2'), ('N.Jackson', '2'), ('Haaland', '14'))"
3248,13,mffc,1,52.5,"(('Steele', '0'), ('Gabriel', '6'), ('Coufal', '1'), ('Colwill', '0'), ('Salah', '5'), ('Kulusevski', '2'), ('Bowen', '0'), ('B.Fernandes', '12'), ('Haaland', '10.5'), ('Morris', '5'), ('Martial', '11'))"
3249,13,sunchho,2,52.5,"(('Johnstone', '1'), ('Wan-Bissaka', '1'), ('Andersen', '1'), ('Saliba', '6'), ('Salah', '7.5'), ('Elanga', '7'), ('Saka', '8'), ('Palmer', '2'), ('Watkins', '10'), ('Haaland', '7'), ('Wissa', '2'))"
3250,13,big-e123,1,52.0,"(('Martinez', '4'), ('Pinnock', '2'), ('Collins', '0'), ('Pau', '8'), ('Alexander-Arnold', '12'), ('Mbeumo', '2'), ('Diaby', '1'), ('Sterling', '6'), ('A.Doucoure', '1'), ('Haaland', '14'), ('G.Jesus', '2'))"
3251,13,Bundas,4,52.0,"(('Johnstone', '1'), ('Coufal', '1'), ('Dalot', '12'), ('White', '1'), ('Rashford', '12'), ('B.Fernandes', '6'), ('Saka', '8'), ('Martinelli', '2'), ('Ward-Prowse', '2'), ('Haaland', '7'), ('Antonio', '0'))"
